contrast,index,position,layer,group,probe,token_id,delta_logit
concealment_over_wrong,108,prompt_end,8,generation,stop,2936,-0.028101027011871338
concealment_over_wrong,108,prompt_end,8,generation,end,835,-0.30379652976989746
concealment_over_wrong,108,prompt_end,9,deception,lie,10246,-0.6913985013961792
concealment_over_wrong,108,prompt_end,9,deception,lying,20446,-0.7900038957595825
concealment_over_wrong,108,prompt_end,9,deception,deceive,92828,0.18274390697479248
concealment_over_wrong,108,prompt_end,9,deception,deceptive,80274,-0.004240512847900391
concealment_over_wrong,108,prompt_end,9,deception,misleading,37209,0.21335887908935547
concealment_over_wrong,108,prompt_end,9,deception,conceal,53162,0.2819618582725525
concealment_over_wrong,108,prompt_end,9,deception,hide,10265,0.7965860366821289
concealment_over_wrong,108,prompt_end,9,truth,truth,8046,-0.47644174098968506
concealment_over_wrong,108,prompt_end,9,truth,truthful,89867,-0.41453027725219727
concealment_over_wrong,108,prompt_end,9,truth,honest,10745,0.38580143451690674
concealment_over_wrong,108,prompt_end,9,truth,honesty,47848,0.5320215225219727
concealment_over_wrong,108,prompt_end,9,truth,correct,4396,-0.10517597198486328
concealment_over_wrong,108,prompt_end,9,error,wrong,4969,-0.9702882766723633
concealment_over_wrong,108,prompt_end,9,error,incorrect,15114,0.2572479248046875
concealment_over_wrong,108,prompt_end,9,error,error,1465,0.9244602918624878
concealment_over_wrong,108,prompt_end,9,error,mistake,16523,-0.5098147392272949
concealment_over_wrong,108,prompt_end,9,error,false,895,-0.35971373319625854
concealment_over_wrong,108,prompt_end,9,cover,harmless,52897,1.651908814907074
concealment_over_wrong,108,prompt_end,9,cover,normal,4622,0.5235595107078552
concealment_over_wrong,108,prompt_end,9,cover,natural,5810,0.6887924075126648
concealment_over_wrong,108,prompt_end,9,cover,plausible,49334,-0.31086111068725586
concealment_over_wrong,108,prompt_end,9,cover,coherent,55787,-1.371606707572937
concealment_over_wrong,108,prompt_end,9,cover,convincing,39561,0.15749025344848633
concealment_over_wrong,108,prompt_end,9,cover,trust,6950,-0.48572587966918945
concealment_over_wrong,108,prompt_end,9,monitoring,reveal,16400,0.8745548725128174
concealment_over_wrong,108,prompt_end,9,monitoring,disclose,35233,-0.1961681842803955
concealment_over_wrong,108,prompt_end,9,monitoring,mention,6286,0.6462359428405762
concealment_over_wrong,108,prompt_end,9,monitoring,verify,10146,0.08690935373306274
concealment_over_wrong,108,prompt_end,9,monitoring,check,1779,-0.5051906108856201
concealment_over_wrong,108,prompt_end,9,monitoring,aware,7853,-0.08833694458007812
concealment_over_wrong,108,prompt_end,9,monitoring,intent,7385,0.18134307861328125
concealment_over_wrong,108,prompt_end,9,generation,answer,4226,0.49567222595214844
concealment_over_wrong,108,prompt_end,9,generation,reason,2874,-0.0024701356887817383
concealment_over_wrong,108,prompt_end,9,generation,think,1744,0.0020895004272460938
concealment_over_wrong,108,prompt_end,9,generation,step,3019,0.9536237716674805
concealment_over_wrong,108,prompt_end,9,generation,final,1590,-0.027138948440551758
concealment_over_wrong,108,prompt_end,9,generation,short,2805,0.02532958984375
concealment_over_wrong,108,prompt_end,9,generation,continue,3060,0.6581419110298157
concealment_over_wrong,108,prompt_end,9,generation,stop,2936,0.03532320261001587
concealment_over_wrong,108,prompt_end,9,generation,end,835,-0.2982597351074219
concealment_over_wrong,108,prompt_end,10,deception,lie,10246,-1.2212404012680054
concealment_over_wrong,108,prompt_end,10,deception,lying,20446,-1.2929421663284302
concealment_over_wrong,108,prompt_end,10,deception,deceive,92828,0.351313054561615
concealment_over_wrong,108,prompt_end,10,deception,deceptive,80274,0.8393988609313965
concealment_over_wrong,108,prompt_end,10,deception,misleading,37209,0.9094667434692383
concealment_over_wrong,108,prompt_end,10,deception,conceal,53162,-0.5290149450302124
concealment_over_wrong,108,prompt_end,10,deception,hide,10265,0.7950210571289062
concealment_over_wrong,108,prompt_end,10,truth,truth,8046,-0.6218361258506775
concealment_over_wrong,108,prompt_end,10,truth,truthful,89867,-0.9193892478942871
concealment_over_wrong,108,prompt_end,10,truth,honest,10745,0.4505242705345154
concealment_over_wrong,108,prompt_end,10,truth,honesty,47848,0.8011512756347656
concealment_over_wrong,108,prompt_end,10,truth,correct,4396,-0.35226917266845703
concealment_over_wrong,108,prompt_end,10,error,wrong,4969,-0.6352107524871826
concealment_over_wrong,108,prompt_end,10,error,incorrect,15114,0.7856206893920898
concealment_over_wrong,108,prompt_end,10,error,error,1465,0.4191960394382477
concealment_over_wrong,108,prompt_end,10,error,mistake,16523,-0.05669879913330078
concealment_over_wrong,108,prompt_end,10,error,false,895,-0.4461030960083008
concealment_over_wrong,108,prompt_end,10,cover,harmless,52897,2.0316666960716248
concealment_over_wrong,108,prompt_end,10,cover,normal,4622,-0.7391408085823059
concealment_over_wrong,108,prompt_end,10,cover,natural,5810,-0.7426161766052246
concealment_over_wrong,108,prompt_end,10,cover,plausible,49334,-0.23194587230682373
concealment_over_wrong,108,prompt_end,10,cover,coherent,55787,-1.195697546005249
concealment_over_wrong,108,prompt_end,10,cover,convincing,39561,-0.36792993545532227
concealment_over_wrong,108,prompt_end,10,cover,trust,6950,-1.0248563289642334
concealment_over_wrong,108,prompt_end,10,monitoring,reveal,16400,0.20577645301818848
concealment_over_wrong,108,prompt_end,10,monitoring,disclose,35233,-0.6430248022079468
concealment_over_wrong,108,prompt_end,10,monitoring,mention,6286,0.42665743827819824
concealment_over_wrong,108,prompt_end,10,monitoring,verify,10146,0.272327184677124
concealment_over_wrong,108,prompt_end,10,monitoring,check,1779,-0.5962862968444824
concealment_over_wrong,108,prompt_end,10,monitoring,aware,7853,0.5655004978179932
concealment_over_wrong,108,prompt_end,10,monitoring,intent,7385,-0.04124855995178223
concealment_over_wrong,108,prompt_end,10,generation,answer,4226,0.06262779235839844
concealment_over_wrong,108,prompt_end,10,generation,reason,2874,-0.13053637742996216
concealment_over_wrong,108,prompt_end,10,generation,think,1744,-0.2849860191345215
concealment_over_wrong,108,prompt_end,10,generation,step,3019,0.6287374496459961
concealment_over_wrong,108,prompt_end,10,generation,final,1590,-1.5249013900756836
concealment_over_wrong,108,prompt_end,10,generation,short,2805,-1.5016543865203857
concealment_over_wrong,108,prompt_end,10,generation,continue,3060,-0.25556081533432007
concealment_over_wrong,108,prompt_end,10,generation,stop,2936,-0.3278709650039673
concealment_over_wrong,108,prompt_end,10,generation,end,835,-1.0410513877868652
concealment_over_wrong,108,prompt_end,11,deception,lie,10246,-1.3008482456207275
concealment_over_wrong,108,prompt_end,11,deception,lying,20446,-1.067460060119629
concealment_over_wrong,108,prompt_end,11,deception,deceive,92828,-0.30813121795654297
concealment_over_wrong,108,prompt_end,11,deception,deceptive,80274,-0.20245742797851562
concealment_over_wrong,108,prompt_end,11,deception,misleading,37209,-0.5887980461120605
concealment_over_wrong,108,prompt_end,11,deception,conceal,53162,-1.3111629486083984
concealment_over_wrong,108,prompt_end,11,deception,hide,10265,-0.07476174831390381
concealment_over_wrong,108,prompt_end,11,truth,truth,8046,-1.218051552772522
concealment_over_wrong,108,prompt_end,11,truth,truthful,89867,-0.5026977062225342
concealment_over_wrong,108,prompt_end,11,truth,honest,10745,0.4927130341529846
concealment_over_wrong,108,prompt_end,11,truth,honesty,47848,0.09236025810241699
concealment_over_wrong,108,prompt_end,11,truth,correct,4396,-1.4517489671707153
concealment_over_wrong,108,prompt_end,11,error,wrong,4969,-1.3835670948028564
concealment_over_wrong,108,prompt_end,11,error,incorrect,15114,-0.7961220741271973
concealment_over_wrong,108,prompt_end,11,error,error,1465,0.16505646705627441
concealment_over_wrong,108,prompt_end,11,error,mistake,16523,-0.9612669944763184
concealment_over_wrong,108,prompt_end,11,error,false,895,-0.8142869770526886
concealment_over_wrong,108,prompt_end,11,cover,harmless,52897,1.3054807484149933
concealment_over_wrong,108,prompt_end,11,cover,normal,4622,-0.5314531326293945
concealment_over_wrong,108,prompt_end,11,cover,natural,5810,-0.349934458732605
concealment_over_wrong,108,prompt_end,11,cover,plausible,49334,-0.5896502733230591
concealment_over_wrong,108,prompt_end,11,cover,coherent,55787,-0.9572851657867432
concealment_over_wrong,108,prompt_end,11,cover,convincing,39561,-0.5392041802406311
concealment_over_wrong,108,prompt_end,11,cover,trust,6950,-0.04688596725463867
concealment_over_wrong,108,prompt_end,11,monitoring,reveal,16400,-0.9521856307983398
concealment_over_wrong,108,prompt_end,11,monitoring,disclose,35233,-0.9112050533294678
concealment_over_wrong,108,prompt_end,11,monitoring,mention,6286,-0.24582839012145996
concealment_over_wrong,108,prompt_end,11,monitoring,verify,10146,-0.07294952869415283
concealment_over_wrong,108,prompt_end,11,monitoring,check,1779,-0.6986280679702759
concealment_over_wrong,108,prompt_end,11,monitoring,aware,7853,-0.03573250770568848
concealment_over_wrong,108,prompt_end,11,monitoring,intent,7385,-0.010992169380187988
concealment_over_wrong,108,prompt_end,11,generation,answer,4226,-0.9365077018737793
concealment_over_wrong,108,prompt_end,11,generation,reason,2874,-0.2744486331939697
concealment_over_wrong,108,prompt_end,11,generation,think,1744,-0.6543234586715698
concealment_over_wrong,108,prompt_end,11,generation,step,3019,0.2370166778564453
concealment_over_wrong,108,prompt_end,11,generation,final,1590,-1.4427782893180847
concealment_over_wrong,108,prompt_end,11,generation,short,2805,-0.8489460945129395
concealment_over_wrong,108,prompt_end,11,generation,continue,3060,-0.4968610405921936
concealment_over_wrong,108,prompt_end,11,generation,stop,2936,-0.12703156471252441
concealment_over_wrong,108,prompt_end,11,generation,end,835,-1.0278213620185852
concealment_over_wrong,108,prompt_end,12,deception,lie,10246,-1.1554714143276215
concealment_over_wrong,108,prompt_end,12,deception,lying,20446,-0.8575195074081421
concealment_over_wrong,108,prompt_end,12,deception,deceive,92828,-0.0134202241897583
concealment_over_wrong,108,prompt_end,12,deception,deceptive,80274,1.2637734413146973
concealment_over_wrong,108,prompt_end,12,deception,misleading,37209,0.6422715187072754
concealment_over_wrong,108,prompt_end,12,deception,conceal,53162,-0.8613796234130859
concealment_over_wrong,108,prompt_end,12,deception,hide,10265,0.41612672805786133
concealment_over_wrong,108,prompt_end,12,truth,truth,8046,-0.5943603515625
concealment_over_wrong,108,prompt_end,12,truth,truthful,89867,-0.4963829517364502
concealment_over_wrong,108,prompt_end,12,truth,honest,10745,0.8680843710899353
concealment_over_wrong,108,prompt_end,12,truth,honesty,47848,0.27257633209228516
concealment_over_wrong,108,prompt_end,12,truth,correct,4396,-0.026060104370117188
concealment_over_wrong,108,prompt_end,12,error,wrong,4969,-1.0486438274383545
concealment_over_wrong,108,prompt_end,12,error,incorrect,15114,-0.18037700653076172
concealment_over_wrong,108,prompt_end,12,error,error,1465,0.8614321947097778
concealment_over_wrong,108,prompt_end,12,error,mistake,16523,-0.42464208602905273
concealment_over_wrong,108,prompt_end,12,error,false,895,-0.5636609792709351
concealment_over_wrong,108,prompt_end,12,cover,harmless,52897,1.7167821526527405
concealment_over_wrong,108,prompt_end,12,cover,normal,4622,-0.1257181167602539
concealment_over_wrong,108,prompt_end,12,cover,natural,5810,-0.2457047700881958
concealment_over_wrong,108,prompt_end,12,cover,plausible,49334,0.23278427124023438
concealment_over_wrong,108,prompt_end,12,cover,coherent,55787,-0.6191554069519043
concealment_over_wrong,108,prompt_end,12,cover,convincing,39561,0.05113983154296875
concealment_over_wrong,108,prompt_end,12,cover,trust,6950,-0.19755339622497559
concealment_over_wrong,108,prompt_end,12,monitoring,reveal,16400,0.4785892963409424
concealment_over_wrong,108,prompt_end,12,monitoring,disclose,35233,-0.25126969814300537
concealment_over_wrong,108,prompt_end,12,monitoring,mention,6286,-0.1908753514289856
concealment_over_wrong,108,prompt_end,12,monitoring,verify,10146,0.4834303855895996
concealment_over_wrong,108,prompt_end,12,monitoring,check,1779,-0.5096896886825562
concealment_over_wrong,108,prompt_end,12,monitoring,aware,7853,-0.16308856010437012
concealment_over_wrong,108,prompt_end,12,monitoring,intent,7385,0.1298924684524536
concealment_over_wrong,108,prompt_end,12,generation,answer,4226,-0.13121747970581055
concealment_over_wrong,108,prompt_end,12,generation,reason,2874,-0.07882016897201538
concealment_over_wrong,108,prompt_end,12,generation,think,1744,-0.9951429069042206
concealment_over_wrong,108,prompt_end,12,generation,step,3019,0.3656148910522461
concealment_over_wrong,108,prompt_end,12,generation,final,1590,-0.7575743198394775
concealment_over_wrong,108,prompt_end,12,generation,short,2805,0.18299072980880737
concealment_over_wrong,108,prompt_end,12,generation,continue,3060,-0.1358020305633545
concealment_over_wrong,108,prompt_end,12,generation,stop,2936,0.10843133926391602
concealment_over_wrong,108,prompt_end,12,generation,end,835,-0.16161799430847168
concealment_over_wrong,108,prompt_end,13,deception,lie,10246,-1.3279733061790466
concealment_over_wrong,108,prompt_end,13,deception,lying,20446,-0.783220648765564
concealment_over_wrong,108,prompt_end,13,deception,deceive,92828,-0.17334258556365967
concealment_over_wrong,108,prompt_end,13,deception,deceptive,80274,0.23177337646484375
concealment_over_wrong,108,prompt_end,13,deception,misleading,37209,0.1598200798034668
concealment_over_wrong,108,prompt_end,13,deception,conceal,53162,-1.2457205057144165
concealment_over_wrong,108,prompt_end,13,deception,hide,10265,-0.04302167892456055
concealment_over_wrong,108,prompt_end,13,truth,truth,8046,-0.9034934043884277
concealment_over_wrong,108,prompt_end,13,truth,truthful,89867,-1.1684319972991943
concealment_over_wrong,108,prompt_end,13,truth,honest,10745,0.07590751349925995
concealment_over_wrong,108,prompt_end,13,truth,honesty,47848,-0.3541419506072998
concealment_over_wrong,108,prompt_end,13,truth,correct,4396,-0.7003319263458252
concealment_over_wrong,108,prompt_end,13,error,wrong,4969,-1.181755542755127
concealment_over_wrong,108,prompt_end,13,error,incorrect,15114,-0.8416242599487305
concealment_over_wrong,108,prompt_end,13,error,error,1465,0.23372268676757812
concealment_over_wrong,108,prompt_end,13,error,mistake,16523,-0.8715322017669678
concealment_over_wrong,108,prompt_end,13,error,false,895,-0.35005486011505127
concealment_over_wrong,108,prompt_end,13,cover,harmless,52897,1.2713515758514404
concealment_over_wrong,108,prompt_end,13,cover,normal,4622,-0.3238964080810547
concealment_over_wrong,108,prompt_end,13,cover,natural,5810,-0.36644554138183594
concealment_over_wrong,108,prompt_end,13,cover,plausible,49334,-0.5362058877944946
concealment_over_wrong,108,prompt_end,13,cover,coherent,55787,-1.047438144683838
concealment_over_wrong,108,prompt_end,13,cover,convincing,39561,-0.07609611749649048
concealment_over_wrong,108,prompt_end,13,cover,trust,6950,-0.771491527557373
concealment_over_wrong,108,prompt_end,13,monitoring,reveal,16400,-0.743708610534668
concealment_over_wrong,108,prompt_end,13,monitoring,disclose,35233,-0.4332314729690552
concealment_over_wrong,108,prompt_end,13,monitoring,mention,6286,-0.04610532522201538
concealment_over_wrong,108,prompt_end,13,monitoring,verify,10146,-0.3584771156311035
concealment_over_wrong,108,prompt_end,13,monitoring,check,1779,-0.628739595413208
concealment_over_wrong,108,prompt_end,13,monitoring,aware,7853,0.5375128984451294
